,DateTime,Latitude [deg],Longitude [deg],Altitude [m],GPS Speed [km.h-1],Wheel Speed [km.h-1],Engine Speed [rpm],Wheel Acceleration [m.s-2],Fuel Rate [l.h-1],Intake Air Temperature [c],Mass Air Flow Rate [g.s-1],Intake Manifold Absolute Pressure [kpa],Barometric Pressure [kpa],Phi,Ambient Air Temperature [c],PM Conc. [µg.m-3],PN Conc. [#.cm-3],NO2 [v],NO2 Conc. [ppm],NO [v],NO Conc. [ppm],CO2 [v],CO2 Conc. [%],Temperature [c],GPS Acceleration [m.s-2],Slope [%],Fuel Rate1 [g.s-1],Fuel Rate2 [g.s-1],PM Conc. [mg.m-3],PM Rate [kg.s-1],PM Rate [g.s-1],NO2 Conc. [mg.m-3],NO2 Rate [kg.s-1],NO2 Rate [g.s-1],NO Conc. [mg.m-3],NO Rate [kg.s-1],NO Rate [g.s-1],CO2 Conc. [ppm],CO2 Conc. [mg.m-3],CO2 Rate [kg.s-1],CO2 Rate [g.s-1]
5312,2019-09-05 13:58:45,45.49778,-73.58066,65.51157,5.364,3.0,787.5,-0.4167099,0.8529899,38.0,2.37,28.9974,100.0,0.9241195,23.0,1702.0,2970973.7,0.014541,1.55,0.04002,105.62,3.078535,16.8,37.3,0.12500000000000006,0.01277271875295966,0.17012409672222223,0.14899069489795919,1.702,3.1199164668574527e-09,3.1199164668574525e-06,2.765077696837662,5.068631867511223e-09,5.068631867511223e-06,122.89538270450628,2.2527810117540407e-07,0.00022527810117540408,168000.0,286671.19582074985,0.0005254936453671415,0.5254936453671415
5313,2019-09-05 13:58:46,45.49776,-73.58067,65.28409,5.796,3.0,787.5,-0.4167099,0.8529899,38.0,2.37,28.9974,100.0,0.9241195,23.0,1798.7,3234145.1,0.015909,1.7,0.038554,101.75,3.079707,16.81,37.3,-0.2475,-0.01043958843262818,0.17012409672222223,0.14899069489795919,1.7987,3.297176115708872e-09,3.297176115708872e-06,3.032665861047758,5.559144628883277e-09,5.559144628883277e-06,118.39239907388291,2.170237340901095e-07,0.0002170237340901095,168100.0,286841.83343730983,0.0005258064392036696,0.5258064392036697
5314,2019-09-05 13:58:47,45.49776,-73.58068,65.93716,4.176,5.0,771.75,0.269596,0.8853819,38.0,2.46,34.33148,100.0,0.9241195,23.0,1762.9,3131242.7,0.017569,1.87,0.031424,82.93,3.080879,16.82,37.3,-0.3225,-0.03365189561821603,0.17658450116666669,0.1546485693877551,1.7629000000000001,3.354268698275196e-09,3.354268698275196e-06,3.3359324471525342,6.34727652563635e-09,6.34727652563635e-06,96.4941686014458,1.835993926518344e-07,0.00018359939265183442,168200.0,287012.47105386975,0.0005460984444214708,0.5460984444214708
5315,2019-09-05 13:58:48,45.49775,-73.5807,64.96243,1.224,5.0,771.75,0.269596,0.8853819,38.0,2.46,34.33148,100.0,0.9241195,23.0,1757.0,3122604.2,0.017667,1.88,0.026344,69.53,3.080391,16.81,37.3,-0.35250000000000004,-0.056864202803803866,0.17658450116666669,0.1546485693877551,1.757,3.343042772062805e-09,3.343042772062805e-06,3.3537716580998738,6.381219180853655e-09,6.381219180853655e-06,80.9024423352047,1.5393302509444162e-07,0.0001539330250944416,168100.0,286841.83343730983,0.0005457737723379861,0.5457737723379862
5316,2019-09-05 13:58:49,45.49775,-73.5807,65.01297,0.72,6.0,588.25,0.3239462,0.7954041,38.0,2.21,31.47195,100.0,0.998997,23.0,1757.9,3129350.0,0.018058,1.93,0.020777,54.83,3.080586,16.82,37.3,-0.2375,-0.04694439258798507,0.15863892883333333,0.15018934489795918,1.7579,3.004841054992652e-09,3.004841054992652e-06,3.4429677128365728,5.885187288551957e-09,5.885187288551957e-06,63.79808590880589,1.0905233959197232e-07,0.00010905233959197233,168200.0,287012.47105386975,0.0004906006350290449,0.4906006350290449
5317,2019-09-05 13:58:50,45.49775,-73.5807,65.01297,0.72,3.0,682.0,-0.2646565,0.7624212,38.0,2.29,42.78401,100.0,0.998997,23.0,1752.3,3103973.0,0.017276,1.84,0.017944,47.36,3.080195,16.81,37.3,-0.035,-0.04694439258798507,0.15206067266666667,0.15562606326530615,1.7523,3.103694794647692e-09,3.1036947946476918e-06,3.282414814310515,5.813852521286318e-09,5.813852521286318e-06,55.10628029620731,9.760490515764155e-08,9.760490515764154e-05,168100.0,286841.83343730983,0.0005080576986398326,0.5080576986398326
5318,2019-09-05 13:58:51,45.49774,-73.5807,64.79776,0.756,3.0,664.0,-0.3190068,0.7524332,38.0,2.26,36.41933,100.0,0.998997,23.0,1740.8,3103922.6,0.015616,1.67,0.013353,35.24,3.080977,16.82,37.3,0.0,-0.04694439258798507,0.15006862155555556,0.15358729387755102,1.7408,3.0429329414494548e-09,3.042932941449455e-06,2.979148228205739,5.207575988664994e-09,5.207575988664994e-06,41.00391295689075,7.167518236721563e-08,7.167518236721563e-05,168200.0,287012.47105386975,0.00050170019690753,0.50170019690753
5319,2019-09-05 13:58:52,45.49774,-73.5807,66.55771,0.72,3.0,652.25,-1.054712e-15,0.7524332,38.0,2.26,37.40661,100.0,0.998997,23.0,1648.7,2868504.0,0.015127,1.61,0.012474,32.92,3.080488,16.82,37.3,0.005000000000000004,-0.04694439258798507,0.15006862155555556,0.15358729387755102,1.6487,2.881941372109212e-09,2.881941372109212e-06,2.872112962521701,5.020477450150085e-09,5.020477450150085e-06,38.30444990184005,6.69564983975238e-08,6.69564983975238e-05,168200.0,287012.47105386975,0.00050170019690753,0.50170019690753
5320,2019-09-05 13:58:53,45.49774,-73.5807,66.55771,0.72,0.0,650.0,-0.4417504,0.7357864,38.0,2.21,37.23798,100.0,0.998997,23.0,1685.0,2947702.6,0.014639,1.56,0.010911,28.8,3.080195,16.81,37.3,0.16750000000000004,-0.04694439258798507,0.14674850977777779,0.15018934489795918,1.685,2.8802304895970303e-09,2.8802304895970303e-06,2.782916907785002,4.756938948259613e-09,4.7569389482596135e-06,33.51057585580175,5.728082035835863e-08,5.728082035835863e-05,168100.0,286841.83343730983,0.0004903089580759957,0.49030895807599567
5321,2019-09-05 13:58:54,45.49773,-73.5807,64.89413,0.792,0.0,646.0,-0.4417504,0.712481,38.0,2.14,36.18332,100.0,0.998997,23.0,1707.1,3001622.1,0.013467,1.44,0.01052,27.76,3.080293,16.81,37.3,0.43250000000000005,-0.04694439258798507,0.14210037722222224,0.14543221632653064,1.7070999999999998,2.8255812514502284e-09,2.8255812514502285e-06,2.5688463764169245,4.251938468197246e-09,4.251938468197246e-06,32.30047172767557,5.3463538941314676e-08,5.346353894131468e-05,168100.0,286841.83343730983,0.0004747788100826384,0.47477881008263845
5322,2019-09-05 13:58:55,45.49772,-73.5807,64.20944,3.168,0.0,740.5,-1.054712e-15,1.022111,38.0,3.07,52.22925,100.0,0.998997,23.0,1618.7,2783218.5,0.012783,1.36,0.009543,25.19,3.079707,16.81,37.3,0.685,-0.04694439258798507,0.20385436055555553,0.20863406734693876,1.6187,3.843614355325238e-09,3.843614355325238e-06,2.426132688838207,5.760868864361741e-09,5.760868864361741e-06,29.310118257209933,6.959707869876596e-08,6.959707869876596e-05,168100.0,286841.83343730983,0.0006811079191372428,0.6811079191372428
5323,2019-09-05 13:58:56,45.49771,-73.58071,66.76395,6.948,0.0,1100.75,-1.054712e-15,1.648028,38.0,4.95,73.46629,100.0,0.998997,23.0,1636.1,2805300.0,0.011611,1.24,0.007785,20.55,3.080293,16.81,37.3,0.9225,-0.036327411352204415,0.32869002888888893,0.3363969489795919,1.6360999999999999,6.263976332276279e-09,6.263976332276279e-06,2.21206215747013,8.469106411537739e-09,8.469106411537738e-06,23.911192147108537,9.154644684676872e-08,9.154644684676871e-05,168100.0,286841.83343730983,0.0010982033223874113,1.0982033223874113
5324,2019-09-05 13:58:57,45.49769,-73.58073,66.63638,10.584,4.0,1317.75,0.6061397,2.140772,38.0,6.43,64.1993,100.0,0.998997,23.0,1683.6,2954284.9,0.011025,1.18,0.006613,17.45,3.080195,16.81,37.3,0.9949999999999999,-0.01591210549408145,0.42696508222222224,0.43697623877551023,1.6836,8.373074483718772e-09,8.373074483718771e-06,2.1050268917860913,1.0468963503894013e-08,1.0468963503894013e-05,20.30415099596321,1.0097895498804505e-07,0.00010097895498804504,168100.0,286841.83343730983,0.0014265550228183947,1.4265550228183947
5325,2019-09-05 13:58:58,45.49766,-73.58076,66.66141,14.076,9.0,1646.0,1.137777,3.019721,38.0,9.07,75.64535,100.0,0.998997,23.0,1674.0,2928198.9,0.009853,1.05,0.005929,15.65,3.080195,16.81,37.3,0.8400000000000001,-0.004300583214580357,0.6022665772222222,0.6163879448979592,1.674,1.1743506845076962e-08,1.1743506845076962e-05,1.8731171494706742,1.314036085211464e-08,1.314036085211464e-05,18.2097400049756,1.2774564300806615e-07,0.00012774564300806616,168100.0,286841.83343730983,0.002012263461425014,2.012263461425014
5326,2019-09-05 13:58:59,45.49763,-73.58079,66.88614,17.496,11.0,1963.25,0.8221629,3.599028,38.0,10.81,72.17783,100.0,0.998997,23.0,1658.5,2892110.0,0.009364,1.0,0.005148,13.59,3.080586,16.82,37.3,0.5425000000000002,0.009770221268104307,0.71780614,0.7346365693877551,1.6585,1.3866799443112387e-08,1.3866799443112387e-05,1.7839210947339754,1.491545133736119e-08,1.4915451337361189e-05,15.812802981956448,1.32211617476177e-07,0.00013221161747617699,168200.0,287012.47105386975,0.002399725278128496,2.399725278128496
5327,2019-09-05 13:59:00,45.49758,-73.58083,66.957,19.044,16.0,1277.25,0.9980785,1.345057,38.0,4.04,22.61589,100.0,0.998997,23.0,1641.8,2841486.2,0.007997,0.85,0.004171,11.01,3.080098,16.81,37.3,0.30750000000000005,0.012508435996239558,0.2682641461111111,0.2745542775510204,1.6418,5.130228169231959e-09,5.13022816923196e-06,1.516332930523879,4.738173903098826e-09,4.738173903098826e-06,12.810813894874208,4.003069698761838e-08,4.003069698761838e-05,168100.0,286841.83343730983,0.0008963113984737659,0.896311398473766
5328,2019-09-05 13:59:01,45.49755,-73.58087,67.064,18.396,16.0,1277.25,0.9980785,1.345057,38.0,4.04,22.61589,100.0,0.998997,23.0,1682.8,2947759.5,0.008583,0.92,0.00378,9.98,3.08,16.81,37.3,0.13500000000000018,0.024822703423327187,0.2682641461111111,0.2745542775510204,1.6827999999999999,5.25834325933947e-09,5.25834325933947e-06,1.6412074071552576,5.1283764598246125e-09,5.128376459824612e-06,11.612345383364632,3.628577256461684e-08,3.628577256461684e-05,168100.0,286841.83343730983,0.0008963113984737659,0.896311398473766
5329,2019-09-05 13:59:02,45.49751,-73.58091,66.88327,18.504,18.0,1103.75,1.00517,0.7990441,38.0,2.4,20.6511,100.0,0.998997,23.0,1701.8,3007625.7,0.007313,0.78,0.002217,5.85,3.081368,16.82,37.3,0.24499999999999988,0.013512483164516531,0.15936490661111113,0.16310155102040816,1.7018,3.1590378219506537e-09,3.1590378219506535e-06,1.391458453892501,2.5829532750730933e-09,2.582953275073093e-06,6.80683572070973,1.2635475079049697e-08,1.2635475079049697e-05,168200.0,287012.47105386975,0.0005327789701672885,0.5327789701672886
5330,2019-09-05 13:59:03,45.49747,-73.58094,67.2236,19.44,18.0,1251.5,0.297617,1.824484,38.0,5.48,54.56546,100.0,0.998997,23.0,1739.7,3116833.0,0.005555,0.59,0.001241,3.27,3.080977,16.82,37.3,0.3224999999999999,-0.0033502375312995784,0.3638831977777777,0.37241520816326534,1.7397,7.373776780880194e-09,7.373776780880194e-06,1.0525134458930456,4.461113530430731e-09,4.461113530430731e-06,3.80484663362749,1.612697003038027e-08,1.6126970030380268e-05,168200.0,287012.47105386975,0.0012165119818819757,1.2165119818819756
5331,2019-09-05 13:59:04,45.49742,-73.58099,67.21396,22.572,18.0,1418.75,-1.110223e-15,2.293922,38.0,6.89,60.50571,100.0,0.998997,23.0,1699.3,2994297.8,0.005945,0.63,0.001143,3.02,3.081172,16.82,37.3,0.26999999999999985,0.008569581017384056,0.4575099988888888,0.4682373693877551,1.6993,9.055748317735324e-09,9.055748317735325e-06,1.1238702896824044,5.989222906575733e-09,5.9892229065757334e-06,3.513956218212544,1.8726242047710133e-08,1.8726242047710132e-05,168200.0,287012.47105386975,0.0015295196268552576,1.5295196268552576
5332,2019-09-05 13:59:05,45.49737,-73.58103,66.74722,23.04,20.0,1790.5,0.2747001,4.654432,38.0,13.98,108.2952,100.0,0.998997,23.0,1732.3,3080759.1,0.004676,0.5,0.001143,3.02,3.080488,16.82,37.3,0.18499999999999983,0.006915298212804758,0.9283006044444445,0.9500665346938777,1.7323,1.873118880037126e-08,1.873118880037126e-05,0.8919605473669877,9.644681299551776e-09,9.644681299551776e-06,3.513956218212544,3.799606151335089e-08,3.799606151335089e-05,168200.0,287012.47105386975,0.003103437501224456,3.103437501224456
5333,2019-09-05 13:59:06,45.49732,-73.58106,67.24789,22.392,20.0,1334.25,0.2747001,0.7624212,38.0,2.29,14.05624,100.0,0.998997,23.0,1775.7,3173806.4,0.00448,0.48,0.001045,2.76,3.080684,16.82,37.3,0.015000000000000083,-0.014932018526507574,0.15206067266666667,0.15562606326530615,1.7757,3.145141155541806e-09,3.145141155541806e-06,0.8562821254723082,1.5166571794659958e-09,1.5166571794659958e-06,3.2114301861810004,5.688123695842287e-09,5.688123695842287e-06,168200.0,287012.47105386975,0.0005083599340346211,0.5083599340346211
5334,2019-09-05 13:59:07,45.49727,-73.58112,65.00034,22.104,22.0,910.0,0.2142659,0.8256789,38.0,2.48,20.42784,100.0,0.998997,23.0,1685.7,2942692.5,0.004969,0.53,0.000947,2.5,3.079707,16.81,37.3,-0.04999999999999992,-0.018102737454126317,0.16467706950000002,0.16853826938775512,1.6857,3.233456570500426e-09,3.233456570500426e-06,0.9454781802090071,1.8135864234808088e-09,1.8135864234808088e-06,2.908904154149457,5.579768197301148e-09,5.579768197301147e-06,168100.0,286841.83343730983,0.0005502109574789454,0.5502109574789454
5335,2019-09-05 13:59:08,45.49722,-73.58116,64.73557,22.788,22.0,942.0,0.2142659,1.105344,38.0,3.32,40.09633,100.0,0.998997,23.0,1789.8,3206976.3,0.003894,0.42,0.000947,2.5,3.080977,16.82,37.3,-0.0049999999999999455,-0.00046275570689982836,0.22045472000000002,0.22562381224489797,1.7898,4.595974940057236e-09,4.5959749400572356e-06,0.7492468597882697,1.923969042073676e-09,1.9239690420736756e-06,2.908904154149457,7.469689683483794e-09,7.4696896834837945e-06,168200.0,287012.47105386975,0.0007370109087314159,0.737010908731416
5336,2019-09-05 13:59:09,45.49718,-73.58121,64.63333,22.32,21.0,1217.75,-0.1362148,1.115332,38.0,3.35,39.08426,100.0,0.998997,23.0,1738.5,3091450.2,0.003796,0.4,0.000947,2.5,3.080488,16.82,37.3,-0.09999999999999985,-0.008307120963463404,0.2224467711111111,0.22766258163265307,1.7385,4.504582721014773e-09,4.5045827210147735e-06,0.7135684378935901,1.848908861430526e-09,1.848908861430526e-06,2.908904154149457,7.53718687941889e-09,7.537186879418889e-06,168200.0,287012.47105386975,0.0007436706458585071,0.7436706458585071
5337,2019-09-05 13:59:10,45.49713,-73.58125,64.72897,22.32,22.0,957.75,0.01438148,1.095356,38.0,3.29,29.69243,100.0,0.998997,23.0,1697.8,2981376.6,0.004187,0.45,0.000947,2.5,3.080195,16.81,37.3,-0.2575000000000001,0.01047113069129329,0.21846266888888888,0.2235850428571429,1.6978,4.320335679480239e-09,4.320335679480239e-06,0.8027644926302889,2.0427683353342493e-09,2.042768335334249e-06,2.908904154149457,7.4021924875487e-09,7.4021924875487e-06,168100.0,286841.83343730983,0.0007299169556877945,0.7299169556877945
5338,2019-09-05 13:59:11,45.49709,-73.58129,64.96695,20.664,21.0,900.0,0.04466465,0.779068,38.0,2.34,26.85169,100.0,0.998997,23.0,1683.4,2935830.9,0.003113,0.33,0.000947,2.5,3.080879,16.82,37.3,-0.3099999999999999,0.023461489427896134,0.15538078444444445,0.15902401224489798,1.6834,3.04675999690618e-09,3.04675999690618e-06,0.5886939612622119,1.0654682259676509e-09,1.065468225967651e-06,2.908904154149457,5.2647812829373725e-09,5.264781282937373e-06,168200.0,287012.47105386975,0.0005194594959131064,0.5194594959131064
5339,2019-09-05 13:59:12,45.49705,-73.58133,65.25156,19.08,22.0,960.75,0.04829707,0.722469,38.0,2.17,26.49874,100.0,0.998997,23.0,1754.3,3126451.4,0.003699,0.39,0.00085,2.24,3.081465,16.82,37.3,-0.38249999999999995,0.0297730584914866,0.14409242833333336,0.1474709857142857,1.7543,2.944412560909583e-09,2.944412560909583e-06,0.6957292269462505,1.1677101264392944e-09,1.1677101264392943e-06,2.606378122117914,4.374538266684101e-09,4.374538266684101e-06,168200.0,287012.47105386975,0.0004817209855262568,0.4817209855262568
5340,2019-09-05 13:59:13,45.49701,-73.58138,65.39023,17.856,20.0,943.75,-0.1141351,0.7690799,38.0,2.31,26.42467,100.0,0.998997,23.0,1729.4,3069604.0,0.003992,0.43,0.000947,2.5,3.081075,16.82,37.3,-0.21750000000000008,0.030247385939075926,0.15338871338888888,0.15698524285714285,1.7294,3.0898863021115332e-09,3.0898863021115334e-06,0.7670860707356095,1.370538188103688e-09,1.370538188103688e-06,2.908904154149457,5.197284087002279e-09,5.197284087002279e-06,168200.0,287012.47105386975,0.0005127997587860153,0.5127997587860154
5341,2019-09-05 13:59:14,45.49698,-73.58141,65.44846,16.812,18.0,939.75,-0.5630593,0.7058223,38.0,2.12,24.68805,100.0,0.998997,23.0,1790.2,3215235.8,0.002917,0.31,0.000947,2.5,3.081075,16.82,37.3,0.022500000000000117,0.02496423894277199,0.14077233649999998,0.14407303673469388,1.7902,2.9354350684507702e-09,2.9354350684507702e-06,0.5530155393675324,9.067932117404044e-10,9.067932117404044e-07,2.908904154149457,4.769801846080014e-09,4.769801846080014e-06,168200.0,287012.47105386975,0.00047062142364777165,0.47062142364777165
5342,2019-09-05 13:59:15,45.49694,-73.58144,64.61789,17.532,18.0,1285.75,-0.2946955,2.413779,38.0,7.25,84.78785,100.0,0.998997,23.0,1769.8,3166824.5,0.00321,0.34,0.000947,2.5,3.080879,16.82,37.3,0.039999999999999786,0.017965166142960134,0.48141481166666666,0.49270260204081634,1.7698,9.924240080439325e-09,9.924240080439324e-06,0.6065331722095517,3.401164435392722e-09,3.401164435392722e-06,2.908904154149457,1.6311822350981178e-08,1.631182235098118e-05,168200.0,287012.47105386975,0.0016094364723803509,1.609436472380351
5343,2019-09-05 13:59:16,45.4969,-73.58147,68.36368,19.404,18.0,1285.75,-0.2946955,2.413779,38.0,7.25,84.78785,100.0,0.998997,23.0,1730.1,3075904.0,0.002722,0.29,0.000947,2.5,3.080684,16.82,37.3,0.10249999999999995,0.010070535135607156,0.48141481166666666,0.49270260204081634,1.7301,9.701620388274423e-09,9.701620388274423e-06,0.5173371174728528,2.900993194893792e-09,2.900993194893792e-06,2.908904154149457,1.6311822350981178e-08,1.631182235098118e-05,168200.0,287012.47105386975,0.0016094364723803509,1.609436472380351
5344,2019-09-05 13:59:17,45.49687,-73.58151,68.44308,18.432,18.0,1285.75,-0.2946955,2.413779,38.0,7.25,84.78785,100.0,0.998997,23.0,1697.6,2984279.2,0.003113,0.33,0.000947,2.5,3.080586,16.82,37.4,0.049999999999999926,0.007295846899155764,0.48141481166666666,0.49270260204081634,1.6976,9.519375048340939e-09,9.519375048340938e-06,0.588504304702527,3.3000666788563085e-09,3.3000666788563084e-06,2.9079670071925796,1.6306567253574294e-08,1.6306567253574296e-05,168200.0,286920.0056959272,0.0016089179683621876,1.6089179683621877
5345,2019-09-05 13:59:18,45.49683,-73.58155,68.35587,18.288,17.0,1112.5,-0.1493877,2.593564,38.0,7.79,66.58691,100.0,0.998997,23.0,1702.5,2986770.1,0.003308,0.35,0.00085,2.24,3.081368,16.82,37.3,-0.055000000000000125,-0.006881416985531491,0.5172719311111111,0.5294004510204082,1.7025,1.0257927913991803e-08,1.0257927913991804e-05,0.6243723831568914,3.761977619918156e-09,3.761977619918156e-06,2.606378122117914,1.5703987602520345e-08,1.5703987602520345e-05,168200.0,287012.47105386975,0.0017293117406679908,1.7293117406679908
5346,2019-09-05 13:59:19,45.49679,-73.58158,68.35794,18.252,19.0,1110.75,-0.04988956,0.8190202,38.0,2.46,24.30206,100.0,0.998997,23.0,1734.7,3102895.0,0.003894,0.42,0.000947,2.5,3.080098,16.81,37.3,-0.5449999999999999,-0.021058680870218748,0.16334902877777777,0.16717908979591836,1.7347000000000001,3.300612576378684e-09,3.300612576378684e-06,0.7492468597882697,1.4255915191268804e-09,1.4255915191268805e-06,2.908904154149457,5.534770066677752e-09,5.534770066677752e-06,168100.0,286841.83343730983,0.0005457737723379861,0.5457737723379862
5347,2019-09-05 13:59:20,45.49675,-73.58162,66.48105,18.612,18.0,1157.0,-0.04991544,0.8523137,38.0,2.56,25.32979,100.0,0.998997,23.0,1682.1,2934813.0,0.003796,0.4,0.000947,2.5,3.080293,16.81,37.3,-1.1375000000000002,-0.004699898784296053,0.16998923238888888,0.17397498775510206,1.6821,3.3306334596643212e-09,3.330633459664321e-06,0.7135684378935901,1.4128975179887007e-09,1.4128975179887007e-06,2.908904154149457,5.759760719794733e-09,5.759760719794733e-06,168100.0,286841.83343730983,0.0005679596980427824,0.5679596980427823
5348,2019-09-05 13:59:21,45.49672,-73.58165,66.26291,10.584,18.0,1085.75,-0.1494136,0.5926244,38.0,1.78,16.90809,100.0,0.998997,23.0,1684.8,2926079.3,0.003015,0.32,0.000947,2.5,3.080391,16.81,37.3,1.2281014299984998,-0.0057432008830517935,0.11819564422222224,0.1209669836734694,1.6847999999999999,2.319548302266223e-09,2.3195483022662234e-06,0.5708547503148721,7.859242443812146e-10,7.859242443812146e-07,2.908904154149457,4.004833625482276e-09,4.004833625482276e-06,168100.0,286841.83343730983,0.00039490947754537204,0.39490947754537203
5349,2019-09-05 13:59:22,45.49672,-73.58166,66.34042,1.908,17.0,750.0,-0.1488902,0.7424451,38.0,2.23,22.57267,100.0,0.998997,23.0,1725.1,3049727.4,0.003503,0.37,0.000947,2.5,3.080586,16.82,37.3,-0.46063100807520363,-0.010078090827834351,0.14807655050000001,0.15154852448979592,1.7250999999999999,2.9754605924665483e-09,2.975460592466548e-06,0.6600508050515709,1.1384587325121845e-09,1.1384587325121845e-06,2.908904154149457,5.017291564508693e-09,5.017291564508693e-06,168200.0,287012.47105386975,0.000495040459780439,0.495040459780439
5350,2019-09-05 13:59:23,45.49672000000174,-73.58167999950001,56.48114648156417,35.9366605919784,9.0,616.25,-1.261441,0.7590919,38.0,2.28,33.41039,100.0,0.998997,23.0,1587.8,2698361.7,0.003796,0.4,0.000947,2.5,3.081563,16.82,37.3,0.09686899192479798,-0.0036275801675978102,0.1513966622777778,0.15494647346938775,1.5877999999999999,2.80004950112151e-09,2.80004950112151e-06,0.7135684378935901,1.2583618519586863e-09,1.2583618519586864e-06,2.908904154149457,5.129786891067183e-09,5.129786891067184e-06,168200.0,287012.47105386975,0.0005061400216589241,0.5061400216589241
5351,2019-09-05 13:59:24,45.496720000001545,-73.58168666601483,53.19471467226144,11.97891348371707,3.0,726.5,-1.995452,0.7257984,38.0,2.18,38.87832,100.0,0.998997,23.0,1711.4,3039827.7,0.003992,0.43,0.000947,2.5,3.080488,16.82,37.3,0.6993689919247981,0.002822930492638731,0.14475645866666664,0.1481505755102041,1.7114,2.88564622167221e-09,2.8856462216722102e-06,0.7670860707356095,1.2934083333619221e-09,1.2934083333619222e-06,2.908904154149457,4.904796237950202e-09,4.904796237950202e-06,168200.0,287012.47105386975,0.00048394089790195383,0.4839408979019538
5352,2019-09-05 13:59:25,45.49672000000096,-73.58169333252964,49.90828286295871,11.978913483717095,3.0,726.5,-1.995452,0.7257984,38.0,2.18,38.87832,100.0,0.998997,23.0,1734.5,3114289.1,0.003406,0.36,0.00085,2.24,3.079609,16.81,37.3,-2.4955986571105537,-0.021262604817734676,0.14475645866666664,0.1481505755102041,1.7345,2.924595869750174e-09,2.924595869750174e-06,0.6422115941042311,1.0828534883960278e-09,1.0828534883960278e-06,2.606378122117914,4.3946974292033825e-09,4.394697429203382e-06,168100.0,286841.83343730983,0.00048365318036455685,0.48365318036455685
5353,2019-09-05 13:59:26,45.496719999999996,-73.58169999904447,46.62185105365597,11.978913483717095,3.0,749.0,-0.8829008,0.6126004,38.0,1.84,27.83493,100.0,0.998997,23.0,1707.1,3041107.3,0.003113,0.33,0.000947,2.5,3.080684,16.82,37.3,-0.8318662190368483,-0.021262604817734676,0.12217974644444446,0.1250445224489796,1.7070999999999998,2.429471730218888e-09,2.429471730218888e-06,0.5886939612622119,8.378040751198623e-10,8.378040751198623e-07,2.908904154149457,4.139828017352464e-09,4.139828017352464e-06,168200.0,287012.47105386975,0.00040846387712825465,0.40846387712825466
5354,2019-09-05 13:59:27,45.496719999999996,-73.58169999906669,46.62184009891979,3.9929586427815525e-05,0.0,743.75,-0.4481411,0.6059418,38.0,1.82,27.50398,100.0,0.998997,23.0,1693.3,2980840.5,0.00321,0.34,0.000947,2.5,3.08127,16.82,37.3,-0.8318662190368519,-0.021262604817734676,0.12085172566666666,0.12368534285714286,1.6933,2.3836383324309697e-09,2.3836383324309696e-06,0.6065331722095517,8.538095548158282e-10,8.538095548158282e-07,2.908904154149457,4.094829886729068e-09,4.094829886729068e-06,168200.0,287012.47105386975,0.00040402405237686056,0.40402405237686057
5355,2019-09-05 13:59:28,45.49672,-73.58169999908891,46.6218291441836,3.9929586453079536e-05,0.0,743.75,-0.4481411,0.6059418,38.0,1.82,27.50398,100.0,0.998997,23.0,1672.0,2961580.9,0.003699,0.39,0.00085,2.24,3.080977,16.82,37.3,-0.8318662190391286,-0.021262604817734676,0.12085172566666666,0.12368534285714286,1.672,2.3536545749864647e-09,2.3536545749864645e-06,0.6957292269462505,9.793697834652146e-10,9.793697834652147e-07,2.606378122117914,3.668967578509246e-09,3.668967578509246e-06,168200.0,287012.47105386975,0.00040402405237686056,0.40402405237686057
5356,2019-09-05 13:59:29,45.49672,-73.58169999911114,46.62181818944742,3.9929586427815525e-05,0.0,720.25,-1.110223e-15,0.6026124,38.0,1.81,26.74604,100.0,0.998997,22.0,1639.0,2872459.1,0.00321,0.34,0.001045,2.76,3.08127,16.82,37.3,0.0,-0.021262604817734676,0.12018769533333334,0.12300575306122451,1.639,2.29452393843298e-09,2.29452393843298e-06,0.6065331722095517,8.491182935256313e-10,8.491182935256313e-07,3.2114301861810004,4.495853226844777e-09,4.495853226844776e-06,168200.0,287012.47105386975,0.0004018041400011635,0.4018041400011635
5357,2019-09-05 13:59:30,45.49672,-73.58169999913335,46.62180723471123,3.992955364214963e-05,0.0,712.5,-1.110223e-15,0.5959537,38.0,1.79,27.31352,100.0,0.998997,22.0,1676.3,2984181.0,0.003503,0.37,0.00085,2.24,3.080879,16.82,37.3,-1.7544452264321794e-15,-0.021262604817734676,0.11885965461111112,0.12164657346938777,1.6763,2.320811354319747e-09,2.3208113543197467e-06,0.6600508050515709,9.138301036756996e-10,9.138301036756996e-07,2.606378122117914,3.6084900909514012e-09,3.608490090951401e-06,168200.0,287012.47105386975,0.0003973643152497694,0.3973643152497694
5358,2019-09-05 13:59:31,45.49672000000001,-73.58169999915557,46.621796279975044,3.9929586427815525e-05,0.0,696.0,-1.110223e-15,0.5959537,38.0,1.79,27.61062,100.0,0.998997,22.0,1640.4,2862294.5,0.003406,0.36,0.000947,2.5,3.08127,16.82,37.3,0.0,-0.021262604817734676,0.11885965461111112,0.12164657346938777,1.6404,2.2711083610488056e-09,2.2711083610488055e-06,0.6422115941042311,8.891319927655456e-10,8.891319927655456e-07,2.908904154149457,4.027332690793973e-09,4.027332690793973e-06,168200.0,287012.47105386975,0.0003973643152497694,0.3973643152497694
